"Name","test_tydiqa_exact_match","test_xquad_exact_match","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","logging_dir","output_dir","run_name","eval/loss","eval/runtime","eval/samples_per_second","eval/steps_per_second","train/epoch","train/global_step","train/learning_rate","train/loss","test_exact_match","test_f1","test_tydiqa_f1","test_xquad_f1","train/total_flos","train/train_loss","train/train_runtime","train/train_samples_per_second","train/train_steps_per_second","val_exact_match","val_f1"
"th_llm_paraphrase_aug_0.6","39.95135971700199","34.23728813559322","2023-08-30T04:20:34.000Z","1294","2023-08-30T04:42:08.000Z","7kks15o6","-","finished","2023-08-30T04:42:08.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.6/runs/Aug30_11-20-33_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.6","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.6","1.5205893516540527","5.1109","441.406","3.522","10","2260","0","0.7045","38.769068911099424","54.03374221970593","55.50371507567321","48.39926151840235","30643903767160320","1.604870855280783","1154.4128","125.033","1.958","50.265957446808514","62.21019711613428"
"th_llm_paraphrase_aug_0.5","39.53128454565554","32.3728813559322","2023-08-30T03:59:10.000Z","1221","2023-08-30T04:19:31.000Z","hod9tznq","-","finished","2023-08-30T04:19:31.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.5/runs/Aug30_10-59-09_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.5","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.5","1.5048757791519165","5.1153","441.027","3.519","9.98","2110","0","0.6819","38.05014904436262","53.28668757673628","54.849970591553344","47.29454429197699","28659926486405760","1.5794410524775069","1084.1855","124.803","1.946","50.13297872340426","61.80240096522172"
"th_llm_paraphrase_aug_0.4","40.23877957108114","33.05084745762712","2023-08-30T03:38:18.000Z","1190","2023-08-30T03:58:08.000Z","8sr74bs2","-","finished","2023-08-30T03:58:08.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.4/runs/Aug30_10-38-18_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.4","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.4","1.4713715314865112","5.1122","441.294","3.521","9.97","1970","0","0.709","38.7515342802034","53.613191619908115","55.01617834238945","48.23547217433061","26746221702165890","1.6111805484984731","1048.1402","120.49","1.88","50.177304964539005","61.81328631735396"
"th_llm_paraphrase_aug_0.3","38.07207605571523","31.440677966101696","2023-08-30T03:19:01.000Z","1095","2023-08-30T03:37:16.000Z","1me7hv3n","-","finished","2023-08-30T03:37:16.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.3/runs/Aug30_10-19-01_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.3","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.3","1.395920753479004","5.1128","441.242","3.521","9.97","1830","0","0.7146","36.699982465369104","52.4124592848265","53.65554611520247","47.64764425619192","24832516917926016","1.6475638217613344","949.9989","123.442","1.926","49.77836879432624","62.020877559964134"
"th_llm_paraphrase_aug_0.2","40.45987176652664","33.644067796610166","2023-08-30T03:00:26.000Z","1052","2023-08-30T03:17:58.000Z","vkemw8yq","-","finished","2023-08-30T03:17:58.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.2/runs/Aug30_10-00-25_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.2","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.2","1.375227451324463","5.1309","439.692","3.508","9.97","1690","0","0.7896","39.049623005435734","54.59783809068059","56.02393844967269","49.13152290108751","22918812133686144","1.9144181200738488","911.3962","118.774","1.854","50.0886524822695","61.89193130991271"
"th_llm_paraphrase_aug_0.1","40.90205615741764","33.983050847457626","2023-08-30T02:43:42.000Z","941","2023-08-30T02:59:23.000Z","49wknl5l","-","finished","2023-08-30T02:59:23.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.1/runs/Aug30_09-43-42_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.1","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.1","1.399128556251526","5.1208","440.555","3.515","9.97","1550","0","0.7475","39.470454146940206","54.21851094745089","55.76856748852828","48.27706540906809","21005107349446270","1.6745836467127646","811.6356","122.259","1.91","51.241134751773046","62.802762582472006"
"th_llm_gec_aug_1.0","41.410568206942294","32.45762711864407","2023-08-30T02:16:25.000Z","1575","2023-08-30T02:42:40.000Z","tyywe246","-","finished","2023-08-30T02:42:40.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_1.0/runs/Aug30_09-16-25_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_1.0","models/claq-qa-th-wangchanberta-th_llm_gec_aug_1.0","1.5097534656524658","5.11","441.49","3.523","10","2820","0","0.6706","39.558127301420306","53.93138385757475","55.60160183772436","47.52935341332478","38303818190876160","1.5722292960958275","1429.5613","126.207","1.973","50.31028368794326","62.25235684070954"
"th_llm_gec_aug_0.9","41.83064337828875","33.13559322033898","2023-08-30T01:50:19.000Z","1504","2023-08-30T02:15:23.000Z","sta0g2yx","-","finished","2023-08-30T02:15:23.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.9/runs/Aug30_08-50-19_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.9","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.9","1.5822405815124512","5.1115","441.354","3.521","10","2680","0","0.6151","40.03156233561283","54.575780271461085","56.28300684322279","48.03189401376905","36388839584947200","1.4967215068304716","1360.8586","125.95","1.969","50.044326241134755","61.68765020464931"
"th_llm_gec_aug_0.8","40.54830864470484","31.610169491525426","2023-08-30T01:25:22.000Z","1434","2023-08-30T01:49:16.000Z","23656y0r","-","finished","2023-08-30T01:49:16.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.8/runs/Aug30_08-25-21_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.8","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.8","1.525210976600647","5.1138","441.159","3.52","10","2540","0","0.7347","38.69893038751534","53.06973863162959","54.6337145548045","47.07493939390186","34473860979018240","1.5889221611924058","1292.6989","125.613","1.965","47.11879432624114","59.49079006057498"
"th_llm_gec_aug_0.7","40.99049303559585","32.96610169491525","2023-08-30T01:01:33.000Z","1366","2023-08-30T01:24:19.000Z","js11yvfo","-","finished","2023-08-30T01:24:19.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.7/runs/Aug30_08-01-32_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.7","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.7","1.5072077512741089","5.1232","440.35","3.513","10","2400","0","0.6487","39.33017709977205","54.24524946711577","55.827514621505145","48.18034667618243","32558882373089280","1.558236999511719","1224.171","125.277","1.961","51.2854609929078","63.12298210295712"
"th_llm_gec_aug_0.6","41.808534158744195","34.91525423728814","2023-08-30T00:38:54.000Z","1296","2023-08-30T01:00:30.000Z","xl367ufa","-","finished","2023-08-30T01:00:30.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.6/runs/Aug30_07-38-54_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.6","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.6","1.5120937824249268","5.1085","441.619","3.524","10","2260","0","0.7321","40.38225495353323","54.57264688199956","55.940103850725066","49.33111478916561","30643903767160320","1.62086207296996","1154.8141","124.99","1.957","50.930851063829785","62.40156627844163"
"th_llm_gec_aug_0.5","40.30510722971479","33.644067796610166","2023-08-30T00:17:28.000Z","1224","2023-08-30T00:37:52.000Z","j5td6is6","-","finished","2023-08-30T00:37:52.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.5/runs/Aug30_07-17-27_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.5","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.5","1.458447813987732","5.1164","440.935","3.518","9.98","2110","0","0.6757","38.926880589163595","53.78016986300163","55.310967842216655","47.91254337148628","28659926486405760","1.603387697048097","1084.7284","124.741","1.945","50.39893617021277","62.26257318071311"
"th_llm_gec_aug_0.4","42.118063232367895","35.25423728813559","2023-08-29T23:57:09.000Z","1156","2023-08-30T00:16:25.000Z","kvl7kewx","-","finished","2023-08-30T00:16:25.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.4/runs/Aug30_06-57-08_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.4","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.4","1.4766699075698853","5.1215","440.5","3.515","9.97","1970","0","0.7143","40.69787830966158","54.720299925899845","56.1008879010289","49.428436017842785","26746221702165890","1.5934404169847518","1016.1504","124.283","1.939","51.06382978723404","62.244035166082035"
"th_llm_gec_aug_0.3","38.58058810523988","32.6271186440678","2023-08-29T23:38:02.000Z","1084","2023-08-29T23:56:06.000Z","y9aex93w","-","finished","2023-08-29T23:56:06.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.3/runs/Aug30_06-38-01_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.3","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.3","1.4035571813583374","5.1158","440.986","3.519","9.97","1830","0","0.74","37.34876380852183","53.06093876321619","54.36812065819442","48.05044409289006","24832516917926016","1.6734615471845116","947.5157","123.766","1.931","49.60106382978723","61.846065287779005"
"th_llm_gec_aug_0.2","39.95135971700199","32.28813559322034","2023-08-29T23:20:06.000Z","1013","2023-08-29T23:36:59.000Z","0eg8lhfv","-","finished","2023-08-29T23:36:59.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.2/runs/Aug30_06-20-05_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.2","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.2","1.4389992952346802","5.1074","441.712","3.524","9.97","1690","0","0.7116","38.36577240049097","53.85055124886051","55.44343467502278","47.7449480823093","22918812133686144","1.6400300516884707","878.7329","123.189","1.923","49.955673758865245","62.381857739072295"
"th_llm_gec_aug_0.1","40.34932566880389","32.96610169491525","2023-08-29T23:03:18.000Z","945","2023-08-29T23:19:03.000Z","yqixh80v","-","finished","2023-08-29T23:19:03.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.1/runs/Aug30_06-03-17_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.1","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.1","1.4104796648025513","5.1152","441.035","3.519","9.97","1550","0","0.7784","38.82167280378748","53.43337287740117","54.972109569455306","47.535316895910135","21005107349446270","1.6747994945895288","810.526","122.427","1.912","49.290780141843975","61.53653891997046"
"th_fasttext_aug_1.0","40.34932566880389","33.30508474576271","2023-08-29T22:35:58.000Z","1577","2023-08-29T23:02:15.000Z","afb85fpo","-","finished","2023-08-29T23:02:15.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_1.0/runs/Aug30_05-35-57_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_1.0","models/claq-qa-th-wangchanberta-th_fasttext_aug_1.0","1.54376220703125","5.1149","441.063","3.519","10","2820","0","0.6228","38.89181132737155","53.41970913600736","54.870929884096","47.85710621769944","38303818190876160","1.5034436273236649","1429.175","126.241","1.973","50.576241134751776","61.772128417647544"
"th_fasttext_aug_0.9","41.38845898739775","32.71186440677966","2023-08-29T22:09:50.000Z","1505","2023-08-29T22:34:55.000Z","mlpbh7iy","-","finished","2023-08-29T22:34:55.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.9/runs/Aug30_05-09-49_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.9","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.9","1.49046528339386","5.1229","440.375","3.514","10","2680","0","0.5702","39.593196563212345","54.39895319679393","56.15512264059574","47.66746642195122","36388839584947200","1.4657916738026178","1360.7031","125.964","1.97","51.019503546099294","62.72815618507587"
"th_fasttext_aug_0.8","40.63674552288304","32.3728813559322","2023-08-29T21:44:51.000Z","1436","2023-08-29T22:08:47.000Z","bfzwx4pw","-","finished","2023-08-29T22:08:47.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.8/runs/Aug30_04-44-50_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.8","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.8","1.4535880088806152","5.1163","440.944","3.518","10","2540","0","0.6866","38.926880589163595","53.64347976653681","55.02096559397238","48.363506548325375","34473860979018240","1.576343061792569","1292.3076","125.651","1.965","49.46808510638298","61.60741068340416"
"th_fasttext_aug_0.7","39.70815830201194","33.220338983050844","2023-08-29T21:21:01.000Z","1367","2023-08-29T21:43:48.000Z","k6t9994c","-","finished","2023-08-29T21:43:48.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.7/runs/Aug30_04-20-59_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.7","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.7","1.4761662483215332","5.1218","440.466","3.514","10","2400","0","0.5645","38.36577240049097","52.79793384145516","54.10017070714636","47.80639371982842","32558882373089280","1.4634882418314616","1223.9099","125.303","1.961","49.423758865248224","61.67334364461725"
"th_fasttext_aug_0.6","40.32721644925934","31.864406779661017","2023-08-29T20:58:25.000Z","1292","2023-08-29T21:19:57.000Z","4kdk9zsd","-","finished","2023-08-29T21:19:57.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.6/runs/Aug30_03-58-24_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.6","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.6","1.5018572807312012","5.1211","440.531","3.515","10","2260","0","0.7236","38.57618797124321","53.61858985285984","55.28844082537277","47.21796616754244","30643903767160320","1.608810276267803","1155.2563","124.942","1.956","50.177304964539005","61.97477767381489"
"th_fasttext_aug_0.5","39.97346893654654","32.3728813559322","2023-08-29T20:36:56.000Z","1226","2023-08-29T20:57:22.000Z","cl38z8yn","-","finished","2023-08-29T20:57:22.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.5/runs/Aug30_03-36-56_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.5","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.5","1.496369242668152","5.1133","441.202","3.52","9.98","2110","0","0.7035","38.40084166228301","53.3068546666264","54.77270456969316","47.68817745343169","28659926486405760","1.5622025259298171","1084.3797","124.781","1.946","50.0886524822695","61.8628344084677"
"th_fasttext_aug_0.4","38.73535264205174","32.88135593220339","2023-08-29T20:16:42.000Z","1152","2023-08-29T20:35:54.000Z","155s56xg","-","finished","2023-08-29T20:35:54.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.4/runs/Aug30_03-16-41_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.4","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.4","1.474696397781372","5.1137","441.167","3.52","9.97","1970","0","0.694","37.524110117482024","52.736305278744005","53.91841302701535","48.2052261724478","26746221702165890","1.5810675529053977","1015.39","124.376","1.94","51.50709219858156","63.148975500998475"
"th_fasttext_aug_0.3","38.64691576387354","33.983050847457626","2023-08-29T19:57:37.000Z","1082","2023-08-29T20:15:39.000Z","cf22mgft","-","finished","2023-08-29T20:15:39.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.3/runs/Aug30_02-57-36_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.3","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.3","1.4673563241958618","5.1128","441.249","3.521","9.97","1830","0","0.6609","37.6819217955462","53.16485090386238","54.312885984187105","48.7643740663143","24832516917926016","1.5672605545794378","947.155","123.813","1.932","51.72872340425532","63.13238196177816"
"th_fasttext_aug_0.2","38.40371434888348","31.610169491525426","2023-08-29T19:39:44.000Z","1010","2023-08-29T19:56:34.000Z","zcn7nmyr","-","finished","2023-08-29T19:56:34.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.2/runs/Aug30_02-39-43_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.2","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.2","1.4217615127563477","5.1098","441.504","3.523","9.97","1690","0","0.6992","36.99807119060144","53.25379653161271","54.710593178432674","47.669820909947504","22918812133686144","1.6093993418315458","878.6337","123.203","1.923","49.86702127659574","61.99038692958574"
"th_fasttext_aug_0.1","39.68604908246739","33.389830508474574","2023-08-29T19:23:01.000Z","940","2023-08-29T19:38:41.000Z","am19j7g7","-","finished","2023-08-29T19:38:41.000Z","","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.1/runs/Aug30_02-23-00_apex-foobox","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.1","models/claq-qa-th-wangchanberta-th_fasttext_aug_0.1","1.4215317964553833","5.1028","442.107","3.527","9.97","1550","0","0.7336","38.38330703138699","53.84267187208788","55.064884692012235","49.15786798690458","21005107349446270","1.6675381469726562","810.356","122.452","1.913","50.797872340425535","62.63647114832578"
"th_aug_1.0","40.70307318151669","33.47457627118644","2023-08-29T18:55:40.000Z","1578","2023-08-29T19:21:58.000Z","5ufpr2db","-","finished","2023-08-29T19:21:58.000Z","","models/claq-qa-th-wangchanberta-th_aug_1.0/runs/Aug30_01-55-39_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_1.0","models/claq-qa-th-wangchanberta-th_aug_1.0","1.486864447593689","5.1096","441.519","3.523","10","2820","0","0.5861","39.20743468349991","54.340690983207935","55.80131769766739","48.74203451753129","38303818190876160","1.4911653180494375","1428.4947","126.301","1.974","50.75354609929078","62.732653643753515"
"th_aug_0.9","40.74729162060579","33.644067796610166","2023-08-29T18:29:33.000Z","1504","2023-08-29T18:54:37.000Z","xy58kh7x","-","finished","2023-08-29T18:54:37.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.9/runs/Aug30_01-29-32_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.9","models/claq-qa-th-wangchanberta-th_aug_0.9","1.4838471412658691","5.1206","440.572","3.515","10","2680","0","0.6592","39.27757320708399","54.51652106327476","56.01944915799385","48.75572125614498","36388839584947200","1.5935683634743762","1360.3995","125.992","1.97","51.684397163120565","63.130061375380414"
"th_aug_0.8","41.808534158744195","33.220338983050844","2023-08-29T18:04:33.000Z","1437","2023-08-29T18:28:30.000Z","1654as1r","-","finished","2023-08-29T18:28:30.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.8/runs/Aug30_01-04-32_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.8","models/claq-qa-th-wangchanberta-th_aug_0.8","1.5124448537826538","5.1124","441.279","3.521","10","2540","0","0.6689","40.03156233561283","54.685901119461505","56.41012803548953","48.076851677772225","34473860979018240","1.5949664739173228","1291.9543","125.686","1.966","50.487588652482266","62.47840308071856"
"th_aug_0.7","41.631660402387794","33.813559322033896","2023-08-29T17:40:44.000Z","1366","2023-08-29T18:03:30.000Z","hgj1vto8","-","finished","2023-08-29T18:03:30.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.7/runs/Aug30_00-40-43_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.7","models/claq-qa-th-wangchanberta-th_aug_0.7","1.506683111190796","5.1136","441.176","3.52","10","2400","0","0.6483","40.01402770471682","53.73870469289102","55.381146689061744","47.4431410075701","32558882373089280","1.545362230936686","1223.3319","125.363","1.962","49.955673758865245","62.18171398661202"
"th_aug_0.6","40.23877957108114","33.559322033898304","2023-08-29T17:18:06.000Z","1295","2023-08-29T17:39:41.000Z","2tw25epv","-","finished","2023-08-29T17:39:41.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.6/runs/Aug30_00-18-06_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.6","models/claq-qa-th-wangchanberta-th_aug_0.6","1.5378248691558838","5.1181","440.792","3.517","10","2260","0","0.6496","38.85674206557952","53.95097491512086","55.45167543189347","48.19871352752711","30643903767160320","1.5405543369529522","1154.9718","124.973","1.957","49.60106382978723","61.49589756468835"
"th_aug_0.5","41.543223524209594","33.13559322033898","2023-08-29T16:56:22.000Z","1241","2023-08-29T17:17:03.000Z","yt9zz0qi","-","finished","2023-08-29T17:17:03.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.5/runs/Aug29_23-56-22_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.5","models/claq-qa-th-wangchanberta-th_aug_0.5","1.4915344715118408","5.1097","441.517","3.523","9.98","2110","0","0.8899","39.80361213396458","54.29892225384864","56.0052134419693","47.7586213692146","28659926486405760","1.7844409092907656","1100.5502","122.948","1.917","49.77836879432624","62.02968506153198"
"th_aug_0.4","42.00751713464515","33.898305084745765","2023-08-29T16:35:20.000Z","1200","2023-08-29T16:55:20.000Z","8blhu48l","-","finished","2023-08-29T16:55:20.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.4/runs/Aug29_23-35-20_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.4","models/claq-qa-th-wangchanberta-th_aug_0.4","1.4786264896392822","5.4959","410.49","3.275","9.97","1970","0","0.705","40.32965106084517","54.69655930572063","56.43343488207419","48.03902690585144","26746221702165890","1.619834411930917","1055.6772","119.629","1.866","50.797872340425535","62.669975895101125"
"th_aug_0.3","40.01768737563564","33.05084745762712","2023-08-29T16:15:49.000Z","1109","2023-08-29T16:34:18.000Z","se9jnq99","-","finished","2023-08-29T16:34:18.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.3/runs/Aug29_23-15-49_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.3","models/claq-qa-th-wangchanberta-th_aug_0.3","1.4667553901672363","5.1347","439.367","3.506","9.97","1830","0","0.6614","38.57618797124321","53.12917325265579","54.696730488654616","47.120646660773644","24832516917926016","1.5533814894045637","966.0113","121.396","1.894","49.9113475177305","61.68376185825818"
"th_aug_0.2","40.43776254698209","33.13559322033898","2023-08-29T15:41:19.000Z","1558","2023-08-29T16:07:17.000Z","rvm4ytuo","-","finished","2023-08-29T16:07:17.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.2/runs/Aug29_22-41-18_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.2","models/claq-qa-th-wangchanberta-th_aug_0.2","1.6057549715042114","5.7534","392.113","3.129","14.96","2535","0","0.4067","38.926880589163595","53.92563035030053","55.64745658353213","47.325782847839065","34375776708958464","1.3208359065610746","1417.1706","114.577","1.789","49.734042553191486","61.849780324436175"
"th_aug_0.1","39.64183064337829","32.88135593220339","2023-08-29T15:16:57.000Z","1399","2023-08-29T15:40:16.000Z","g5wdxs19","-","finished","2023-08-29T15:40:16.000Z","","models/claq-qa-th-wangchanberta-th_aug_0.1/runs/Aug29_22-16-56_apex-foobox","models/claq-qa-th-wangchanberta-th_aug_0.1","models/claq-qa-th-wangchanberta-th_aug_0.1","1.5798757076263428","5.3255","423.62","3.38","14.95","2325","0","0.4389","38.24302998421883","53.82295602227457","55.62949571200973","46.8983975335709","31504582621754110","1.324026387532552","1254.5712","118.642","1.853","49.955673758865245","61.805035035848434"
"original","39.46495688702189","34.91525423728814","2023-08-29T14:54:30.000Z","1284","2023-08-29T15:15:54.000Z","b61obn36","-","finished","2023-08-29T15:15:54.000Z","","models/claq-qa-th-wangchanberta-original/runs/Aug29_21-54-29_apex-foobox","models/claq-qa-th-wangchanberta-original","models/claq-qa-th-wangchanberta-original","1.5603008270263672","5.3099","424.864","3.39","15","2115","0","0.4735","38.523584078555146","53.613789205379874","54.87076447249732","48.79573909252371","28727863643157120","1.3423595888394837","1151.6499","117.497","1.836","50.75354609929078","62.39794283325264"